,title-abstract,title,label
171,"What makes a good game? Using reviews to inform design
The characteristics that identify a good game are hard to define and
reproduce, as demonstrated by the catalogues of both successes and
failures from most games companies. We have started to address this
by undertaking a grounded theoretical analysis of reviews garnered
from games, both good and bad, to distil from these common features
that characterize good and bad games. We have identified that a good
game is cohesive, varied, has good user interaction and offers some
form of social interaction. The most important factor to avoid is
a bad pricing. Successfully achieving some of these good factors
will also outweigh problems in other areas.",What makes a good game? Using reviews to inform design,1
172,"Aspect-oriented procedural content engineering for game design
Generally progressive procedural content in the context of 3D scene
rendering is expressed as recursive functions where a finer level
of detail gets computed on demand. Typical examples of content procedurally
generated are fractal images and noise textures. Unfortunately, not
always the content can be expressed in this way, developers and content
creators need the data to have some peculiarity (like windows on
a wall for a house 3D model) and a method to drive data simplification
without losing relevant details. In this paper we discuss how aspect
oriented (AO) techniques can be used to drive the content creation
process by mapping each data peculiarity to the code to generate
it. Using aspects will let us to partially evaluate the code of the
procedure improving the performance without losing the flow of the
generation logic. We will also discuss how the use of AO can provide
techniques to build simplified version of the data through code transformations.",Aspect-oriented procedural content engineering for game design,0
173,"Providing Novel and Useful Data for Game Development Using Usability
Expert Evaluation and Testing
A case study is done to study whether usability expert evaluation
and testing are appropriate for game development. In this study,
it identifies if the usability expert evaluation and testing provide
novel and useful data for game development. For this experiment,
a computer game is first evaluated and then tested. Then game developers
are asked to rate the findings and give other feedback about the
methods used and the results gained. The usability expert evaluation
and testing have considerable face validity in game development because
the results of a case study were both novel and useful for game development.","Providing Novel and Useful Data for Game Development Using Usability
Expert Evaluation and Testing",1
174,"Plagiarism detection in game-playing software
Plagiarism is a growing issue in the field of game-playing software.
As new ideas and technologies are successfully implemented in free
and commercial programs, they will be reused and revisited by later
programs until they become standard, but on the other hand the same
phenomenon can lead to accusations and claims of plagiarism, especially
in competitive scenarios such as computer chess tournaments. Establishing
whether a program is a ""clone"" or derivative of another can be a
difficult and subjective task, left to the judgment of the individual
expert and often resulting in a shade of gray rather than black and
white verdicts. Tournaments judges and directors have to decide how
similar is too similar on a case-by-case basis. This paper presents
an objective framework under which similarities between game programs
can be judged, using chess as a test case.",Plagiarism detection in game-playing software,0
175,"Detecting clones in game-playing software
The number of competitions using software agents in the AI or entertainment
computing fields has grown over the years from a few to many. For
instance, tournaments exist to let programs to play chess, checker,
go, bridge, poker, simulated soccer, etc. While most competitions
are organized for research purposes, some have a commercial side,
thus raising the stakes for the software authors. Hence, plagiarism
is becoming a problematic issue in the field of game-playing software
agents used in competitions and tournaments. As new ideas and technologies
are successfully implemented in open source programs, they will be
reused and revisited by later programs until they become standard
practices, but on the other hand the same phenomenon can lead to
accusations and claims of plagiarism, especially in competitive scenarios,
such as computer chess tournaments. Establishing whether a program
is a clone or derivative of another can be a difficult and subjective
task, left to the judgment of the individual expert and often resulting
in a shade of gray rather than black and white verdicts. Tournaments
judges and directors have to decide how similar is too similar on
a case-by-case basis. This paper presents an objective framework
under which similarities between game programs can be judged, using
chess as a test case.",Detecting clones in game-playing software,0
176,"Game Usability Heuristics (PLAY) for Evaluating and Designing Better
Games: The Next Iteration
Game developers have begun applying formal human-computer interaction
(HCI) principles in design. Desurvire et al [2] adapted a set of
Heuristics for productivity software to games. The resulting set,
presented at CHI 2004, was Heuristics to Evaluate Playability (HEP).
Generalization of these heuristics is required to make them applicable
to a multiple of game genres and game deliveries. This follow-up
study focused on the refined list, Heuristics of Playability (PLAY),
that can be applied earlier in game development as well as aiding
developers between formal usability/playability research during the
development cycle. Heuristics were formed based on their efficacious
scores on the popular game review website, metacritic.com. Fifty-four
gamers rated High and Low ranked games on 116 potential heuristics.
Implications for how these Heuristics will help developers improve
game quality are discussed. PLAY has been found useful in design
evaluation and elf-report survey format.","Game Usability Heuristics (PLAY) for Evaluating and Designing Better
Games: The Next Iteration",1
177,"Compositional applications of a game engine
In this paper it is suggested that game engine technologies provide
the capacity for developing existing modes of artistic presentation
and dissemination within the realms of sound art and music composition/performance.
The paper outlines three creative works currently under development
which are predominantly preoccupied with the use of game engines
for musical and/or sonic purposes. Each project utilizes the game
engine Unity 3D used in conjunction with external software for sound
generation, synthesis or musical analysis. The artistic context and
motivations of the work are briefly discussed, with the three projects,
SpiralSet, MagNular, and CollideOscope Score subsequently being described
and outlined.",Compositional applications of a game engine,0
178,"A Semantic Navigation Model for Video Games
Navigational performance of artificial intelligence (AI) characters
in computer games is gaining an increasingly important role in the
perception of their behavior. While recent games successfully solve
some complex navigation problems, there is little known or documented
on the underlying approaches, often resembling a primitive conglomerate
of ad-hoc algorithms for specific situations. In this paper we develop
a generic navigation model which we call semantics-based, because
it enables AI to incorporate a wide variety of navigation information
into the planning of a character's behavior, including raw geometry,
strategic objects, and locomotion abilities. The role of semantics
in this domain is highlighted and the presentation of the main components
of this semantic navigation model is illustrated with a variety of
examples. The semantic navigation model has been validated and implemented
within a navigation system for Unreal Engine 3 that requires little
level designer intervention, has a rich interface for AI programmers,
and can be extended with other types of semantic information. It
is concluded that using this navigation model delivers more natural
paths, requires fewer world annotation, and supports dynamic re-planning.",A Semantic Navigation Model for Video Games,0
179,"An Online Survey System on Computer Game Enjoyment and Personality
This paper discusses the development of an online survey instrument
to measure the game enjoyment and player characteristics like age,
gender and personality traits. A research framework of game play
is proposed based on a review of prior research on computer game
enjoyment, game characteristics, personality theories, effects of
computer game play, and technology acceptance model. The proposed
framework suggests that an appropriate fit between characteristics
of the player and gaming technology will result in greater enjoyment
while social influence may moderate effects of the fit. The survey
will allow the researcher to establish the fit profiles between player
characteristics and game play.",An Online Survey System on Computer Game Enjoyment and Personality,0
180,"Cognitive evaluation of video games: players' perceptions
Video games were evaluated by players very familiar with them, along
five cognitive dimensions drawn from the PASS model. These 233 gamers
evaluated up to three games each which were then placed into genres
defined by GameSpot.com and compared in terms of their perceived
cognitive components. Game genre, for which there was sufficient
number of evaluations, differed along each cognitive dimension.",Cognitive evaluation of video games: players' perceptions,0
181,"Measuring player experience on runtime dynamic difficulty scaling
in an RTS game
Do players find it more enjoyable to win, than to play even matches?
We have made a study of what a number of players expressed after
playing against computer opponents of different kinds in an RTS game.
There were two static computer opponents, one that was easily beaten,
and one that was hard to beat, and three dynamic ones that adapted
their strength to that of the player. One of these three latter ones
intentionally drops its performance in the end of the game to make
it easy for the player to win. Our results indicate that the players
found it more enjoyable to play an even game against an opponent
that adapts to the performance of the player, than playing against
an opponent with static difficulty. The results also show that when
the computer player that dropped its performance to let the player
win was the least enjoyable opponent of them all.","Measuring player experience on runtime dynamic difficulty scaling
in an RTS game",0
182,"Exploring success factors of video game communities in hierarchical
linear modeling: The perspectives of members and leaders
Video games are enjoying fast-growing popularity, becoming a major
component of young people s social lives and leisure activities.
Many players share information and conduct social interactions in
virtual communities (VC). The current study sought to examine the
relationships between members and leaders in such video game communities
using a number of variables to describe the member (i.e., knowledge
sharing, usefulness, enjoyability, off-site interaction, satisfaction,
loyalty, and intention to use) and the leader (i.e., leader involvement).
Based on a sample of 2227 members and 41 leaders in 30 video game
communities, the research demonstrated the use of a two-level hierarchical
linear modeling (HLM) to examine the relationships of VC leaders
and members, appropriately adjusted for a nested structure. The results
indicated that leaders who engage in higher levels of involvement
in VC are more likely to have members who agree with and respond
to the community. Furthermore, member- and leader-level factors were
significantly associated with member satisfaction: knowledge sharing,
usefulness, and enjoyability explained within-VC variance while leader
involvement explained between-VC variance. Finally, member satisfaction
demonstrated positive effects on both member loyalty and intention
to use. The study further discussed the implications of these findings,
offering direction for future research.","Exploring success factors of video game communities in hierarchical
linear modeling: The perspectives of members and leaders",0
183,"Design facial appearance for roles in video games
Roles in video games often serve as avatars of players. Different
game players may have their particular preferences on a role s facial
appearance. It would be desirable to allow players to customize the
design of roles. This paper presents two methods for recommending
a roles facial appearance for a particular game player and illustrates
the two methods by using heroic roles as an example. The two recommendation
methods are designated as the text-input and the picture-input approaches.
The text-input approach requests the game player to carry out pairwise
comparisons for determining the relative weights of 16 personality
traits of heroes. The recommendation mechanism for the text-input
approach is based on the fuzzy AHP (analytic hierarchy process).
Whereas the picture-input approach requests the game player to view
a sample set of pictures and rate his/her preferences on each picture.
The recommendation mechanism for the picture-input approach is based
on the BP (back-propagation) neural network. Experiments indicated
that the text-input approach is more effective in terms of recommending
an appropriate facial appearance, yet at the expense of needing more
user time.",Design facial appearance for roles in video games,0
184,"An adaptative game loop architecture with automatic distribution
of tasks between CPU and GPU
This article presents a new architecture to implement all game loop
models for games and real-time applications that use the GPU as a
mathematics and physics coprocessor, working in parallel processing
mode with the CPU. The presented model applies automatic task distribution
concepts. The architecture can apply a set of heuristics defined
in Lua scripts in order to get acquainted with the best processor
for handling a given task. The model applies the GPGPU (general-purpose
computation on GPUs) paradigm. In this article we propose an architecture
that acquires knowledge about the hardware by running tasks in each
processor and, by studying their performance over time, finding the
best processor for a group of tasks.","An adaptative game loop architecture with automatic distribution
of tasks between CPU and GPU",0
185,"Software Engineering Challenges in Game Development
In software engineering (SE), video game development is unique yet
similar to other software endeavors. It is unique in that it combines
the work of teams covering multiple disciplines (art, music, acting,
programming, etc.), and that engaging game play is sought after through
the use of prototypes and iterations. With that, game development
is faced with challenges that can be addressed using traditional
SE practices. The industry needs to adopt sound SE practices for
their distinct needs such as managing multimedia assets and finding
the ldquofunrdquo in game play. The industry must take on the challenges
by evolving SE methods to meet their needs. This work investigates
these challenges and highlights engineering practices to mitigate
these challenges.",Software Engineering Challenges in Game Development,1
186,"Design and Implementation of a Multiplayer Bluetooth Game
The mobile phones have undergone a tremendous advancement in terms
of technology. They are no more a communicating device. They are
more into computing, photography and entertainment. There are numerous
single player games available on mobile phones. But we have successfully
implemented a multiplayer game on mobile phone by making use of the
Bluetooth functionality of the mobile phone. This paper focuses on
the design and implementation of a multiplayer Bluetooth game. The
game chosen was ""Four Connect"" and it is being successfully implemented.",Design and Implementation of a Multiplayer Bluetooth Game,1
187,"Game design strategies for collectivist persuasion
A fundamental feature of serious games is persuasion, an attempt to
influence behaviors, feelings, or thoughts. Much of the existing
research on serious games and, more generally, on persuasive technology
(PT), does not address the important links between persuasion and
culture. It has tended to originate from Western, individualist cultures,
and has focused on how to design for these audiences. In this paper,
we describe the design of one of two versions of a serious game we
developed about quitting smoking titled Smoke? which is targeted
at collectivist players. We show how the design was informed by persuasive
strategies we identified from the cross-cultural psychology literature,
intended for use in games for players of collectivist cultures: HARMONY,
GROUP OPINION, MONITORING, DISESTABLISHING, and TEAM PERFORMANCE.
We then discuss the results of a quantitative investigation of the
effects of both game versions on both individualist and collectivist
players.",Game design strategies for collectivist persuasion,0
188,"Expert review method in game evaluations: comparison of two playability
heuristic sets
The expert review method is not yet widely adopted in game evaluations,
although it has been used successfully in productivity software evaluations
for years. In order to use the method effectively, there need to
be playability heuristics that take into account the characteristics
of the videogames. There are a few playability heuristic sets available,
but they have several differences, and they have not been compared
to discover their strengths and weaknesses in game evaluations. In
this paper, we report on a first study comparing two playability
heuristic sets when evaluating the playability of a videogame. The
results indicate that the heuristics can assist the evaluators in
evaluating both the user interface and the gameplay aspects of the
game. However, playability heuristics need to be developed further
before they can be utilized by the practitioners. Especially, the
clarity and comprehensibility of the heuristics need to be improved,
and the optimal number of heuristics is still open.","Expert review method in game evaluations: comparison of two playability
heuristic sets",1
189,"Evaluation of User s Physical Experience in Full Body Interactive
Games
This paper is an evaluation of full body interactive games using Kroflic s
and Labans framework of Body, Space, Time and Relationship. An experiment
with 8 participants playing 10 games for 20 minutes was conducted
and recorded to digital video. Body, Space and Time elements have
been measured using observation, motion tracking and Quantity of
Motion (QoM). The results from the experiment informed the designer
about the participants physical experience through the analysis
of postures used in each game, the quality of the movement, the body
parts used in the interaction, the playing area, the direction of
movement, direction of gaze, tempo, dynamics and QoM. The experiment
informed the designer about important issues of the user s physical
experience and proved that the method can provide useful information
in the development and evaluation of full body interactive games.
The theoretical work of Laban and Kroflic also proved useful for
interaction and games design in the transition from desktop to full
body interactive games.","Evaluation of User s Physical Experience in Full Body Interactive
Games",0
190,"Making the case for mobile game development
The term mobile culture reflects a phenomenal role that mobile devices
play in our everyday lives. Accordingly, in the eyes of many current
students, computing technology is associated with their mobile phones
and gadgets instead of larger desktops that are commonly used in
the academic environment. Most of them

carry mobile phones with them at all times, and being able to develop
and immediately run an application on their phone may offer an experience
that is as practical and as close to the real world as it gets. By
using mobile computing and, in particular, mobile game development,
it may be possible to make course material more relevant to students;
this also may show a stronger connection to real-world applications
and technology that surround our students.",Making the case for mobile game development,0
191,"Weighted game developer qualifications for consideration in curriculum
development
Game development programs are being added to computer science departments
as either a track, minor, or major in post-secondary institutions
across the United States. These programs are being developed with
little published quantitative or qualitative research on what such
programs should entail. The quantitative research in this pilot study
defines qualifications sought when hiring game developers for positions
in industry. Using cross-sectional data, qualifications from job
advertisements were coded, categorized, and then subcategorized and
weighted totals were calculated based on skills being either required
or desired. Weighted totals in each subcategory were compared and
ranked. The top 10 qualifications are provided, along with a breakdown
of rankings of all subcategories within each category. Subcategories
of Languages and Tools/Environments are also discussed briefly to
highlight key qualifications in each.","Weighted game developer qualifications for consideration in curriculum
development",0
192,"An Algebraic Account of References in Game Semantics
We study the algebraic structure of a programming language with higher-order
store, in the style of ML references. Instead of working directly
on the operational semantics of the language, we consider its fully
abstract game semantics defined by Abramsky, Honda and McCusker one
decade ago. This alternative description of the language is nice
and conceptual, except on one significant point: the interactive
behavior of the higher-order memory cell is reflected in the model
by a strategy cell whose definition remains slightly enigmatic. The
purpose of our work is precisely to clarify this point, by providing
a neat algebraic definition of the strategy. This conceptual reconstruction
of the memory cell is based on the idea that a general reference
behaves essentially as a linear feedback (or trace operator) in an
ambient category of Conway games and strategies. This analysis leads
to a purely axiomatic proof of soundness of the model, based on a
natural refinement of the replication modality of tensor logic.",An Algebraic Account of References in Game Semantics,0
193,"Designing Storytelling Games That Encourage Narrative Play
Storytelling games are a form of competitive storytelling framed in
the context of gameplay. However, most existing storytelling games
emphasize competitive gameplay and winning at the expense of competitive
narrative play; they tend to be storytelling games rather than storytelling
games. This paper explores issues related to the design of storytelling
games that are won through narrative play and proposes a number of
design rules for this. These design rules not only help in the design
of storytelling games with a stronger element of narrative play,
they also have implications for the design of computational storytelling
systems.",Designing Storytelling Games That Encourage Narrative Play,1
194,"Architectural studies of games engines - The quake series
The move of commercial companies to ""open-source"" their products presents
challenges for both the proposing company and the wider open source
(OS) communities. The former has to align their source code to the
OS practices, while the latter has to cope with large amounts of
closely-developed code. This paper aims to present relevant data
and results from the analysis performed on the Quake family of OSS
game engines, including findings and an initial interpretation of
the data. This forms the basis for the architectural understanding
necessary to design and develop improvements and new features to
the studied game engines. The presented approach constitutes a useful
resource for games developers who wish to contribute to the further
evolution of these games engines; and it provides insights into how
the Quake engine architecture has evolved in practice since it was
released as an open source project.",Architectural studies of games engines - The quake series,0
195,"From playability to a hierarchical game usability model
This paper presents a brief review of current game usability models.
This leads to the conception of a high-level game usability framework
model that integrates current usability approaches in game industry
and game research.",From playability to a hierarchical game usability model,0
196,"ISO 9241-9 evaluation of video game controllers
Fifteen participants completed a study comparing video game controllers
for point-select tasks. We used a Fitts' law task, as per ISO 9241-9,
using the Nintendo Wii Remote for infrared pointing, the Nintendo
Classic Controller for analogue stick pointing, and a standard mouse
as a baseline condition. The mouse had the highest throughput at
3.78 bps. Both game controllers performed poorly by comparison. The
Wii Remote throughput was 31.5% lower, at 2.59 bps, and the Classic
Controller 60.8% lower at 1.48 bps. Comparing just the video game
controllers, the Wii Remote presents a 75% increase in throughput
over the Classic Controller . Error rates for the mouse, Classic
Controller , and the Wii Remote were 3.53%, 6.58%, and 10.2%, respectively.
Fourteen of 15 participants expressed a preference for the Wii Remote
over the Classic Controller for pointing tasks in a home entertainment
environment.",ISO 9241-9 evaluation of video game controllers,1
197,"Turning shortcomings into challenges: Brain computer interfaces for
games
In recent years we have seen a rising interest in brain computer interfacing
for human computer interaction and potential game applications. Until
now, however, we have almost only seen proof-of-concepts where a
single BCI paradigm is demonstrated to work as a simple control mechanism,
as a measurement of user state, or for neurofeedback. There have
hardly been any attempts to design BCI games where BCI is considered
to be one of multiple possible input modalities (together with keyboard,
speech, gestures, etc.) that can be used to control the game. One
reason may be that research still follows the paradigms of the traditional,
medically oriented, BCI approaches. In this paper we discuss current
BCI research from the viewpoint of games and game design. It is hoped
that this survey will make clear that we need to design different
games than we used to, but that such games can nevertheless be interesting
and exciting.","Turning shortcomings into challenges: Brain computer interfaces for
games",0
198,"Simulation as a game design tool
In this paper we suggest using gameplay simulations on a logical event
level as a design tool already in the early stages of the development
process. The approach is centred on abstracting all unnecessary details
of the gameplay to produce a highly simplified model of the game
system. Compared to other kinds of intermediate design representations,
such as sketches and prototypes, the simulations can reveal problems
and opportunities in the longer term dynamics of possible gameplay.
As an example we describe an implementation of a simulation model
for the game Tower Bloxx using a simulation software package called
DisCo.",Simulation as a game design tool,1
199,"A modular parametric architecture for the TORCS racing engine
This paper presents our approach to TORCS Car Racing Competition 2009,
it is based on a complete modular architecture capable of driving
automatically a car along a track with or without oppents. The architecture
is composed of five simple modules being each one responsible for
a basic aspect of car driving. The modules control gear shiftings,
steer movements and pedals positions by using of simple functions
meanwhile the allowed speed in a certain track segment is managed
by a simple TSK fuzzy system.",A modular parametric architecture for the TORCS racing engine,0
200,"Smart composition of game objects using dependency injection
Most game engines are based on inheritance of game objects and/or
componentization of behaviors. While this approach enables clear
visualization of the system architecture, good code reuse, and fast
prototyping, it brings some issues, mostly related to the high dependency
between game objects/components instances. This dependency often
leads to static casts and null pointer references that are difficult
to debug. In this article we propose the use of the dependency injection
design pattern to safely initialize game objects and lessen the programmer's
role in handling these issues both during the prototyping and production
phases. Since these dependencies are attributes of game objects and
the injection occurs only at the initialization pass, there is no
performance penalty at the game loop.",Smart composition of game objects using dependency injection,1
201,"Visual generative behavior patterns to facilitate game development
The worldwide videogame and interactive entertainment industry revenue
is expected to reach over $50 billion in 2009 [2]. The majority of
the effort in game development revolves around content creation and
many resources are spent on it. Game companies construct or buy a
set of content creation tools to aid the designers in their work.
However, these tools only focus on the artwork, interfaces, game
levels, and so on but none of them really focus on the content which
is related to the gameplay or the game story, that is, the dynamic
aspect of the game. Creating this story-related content, namely the
scripts for the behavioral aspect in computer games, and translating
this into appropriate program code is a very difficult task. For
complex scripting, the developer has to resort to manually write
code using scripting languages (i.e. Lua or Python). Furthermore,
these languages are not tailored for games which also do not make
them easier. Over the years, game developers have come up with many
predefined (parts of) solutions to improve the development process
[1][3]. In addition, in practice, people are also trying to avoid
writing long scripts by using existing scripts and customizing them
to fit their needs.",Visual generative behavior patterns to facilitate game development,0
202,"A Study on User Experience of Online Games
User experience issues in online games are studied with the theory
and method of user-centered design and game playability as the breakthrough
point, and then we can get the design guidelines about the user experience.
According to the data and then we use factor analysis and correlation
analysis to study the degree of correlation between the various indicators
and player satisfaction. According to the results, a user experience
design guidelines is proposed. This guidelines can be referenced
by the designer for the game development and other IT products.",A Study on User Experience of Online Games,1
203,"What went wrong? A survey of problems in game development
Despite its growth and profitability, many reports about game projects
show that their production is not a simple task, but one beset by
common problems and still distant from having a healthy and synergetic
work process. The goal of this article is to survey the problems
in the development process of electronic games, which are mainly
collected from game postmortems, by exploring their similarities
and differences to well-known problems in traditional information
systems.",What went wrong? A survey of problems in game development,1
204,"Relating cognitive models of computer games to user evaluations of
entertainment
As the interactive entertainment industry matures, a better understanding
of what makes software entertaining is needed. A natural starting
point is the application of traditional Human-Computer Interaction
(HCI) tools to interactive entertainment software. HCI tools include
cognitive models that researchers have used to model users' thought
processes and evaluate interface design. This paper users a simple
cognitive model to investigate the relationship between the complexity
of an interaction and the entertainment experienced by the user.
We design a simple computer game, create a normative model for how
a user plays this game, and build several variations of this game
such that normative models of these variants differed across two
factors: pace and complexity. User studies conducted on these variations
allow comparison with these factors to user performance and self-reported
user enjoyment. Users ingame enjoyment was found to be related to
both the subject's performance and the game complexity.","Relating cognitive models of computer games to user evaluations of
entertainment",1
205,"A Case Study on Using RTF for Developing Multi-player Online Games
Real-Time Online Interactive Applications (ROIA) include a broad spectrum
of online computer games, as well as challenging distributed e-learning
applications, like virtual classrooms and collaborative environments.
Development of ROIA poses several complex tasks that currently are
addressed at a low level of abstraction. In our previous work, we
presented the Real-Time Framework (RTF) - a novel middleware for
a high-level development and execution of ROIA in single- and multi-server
environments. This paper describes a case study in which a simple
but representative online computer game is developed using RTF. We
explain how RTF supports the design of data structures and their
automatic serialization for network transmission, as well as determining
and processing user actions when computing a new game state; the
challenge is to provide the state updates to all players in real
time at a very high frequency.",A Case Study on Using RTF for Developing Multi-player Online Games,0
206,"Prediction-based real-time resource provisioning for massively multiplayer
online games
Massively Multiplayer Online Games (MMOGs) are a class of computationally
intensive client server applications with severe real-time Quality
of Service (QoS) requirements, such as the number of updates per
second each client needs to receive from the servers for a fluent
and realistic experience. To guarantee the QoS requirements, game
providers currently over-provision a large amount of their resources,
which makes the overall efficiency of provisioning and utilization
of resources rather low and prohibits any but the largest providers
from joining the market. To address this deficiency, we propose a
new prediction-based method for dynamic resource provisioning and
scaling of MMOGs in distributed Grid environments. Firstly, a load
prediction service anticipates the future game world entity distribution
from historical trace data using a fast and flexible neural network-based
method. On top of it, we developed generic analytical game load models
used to foresee future hot-spots that congest the game servers and
make the overall environment fragmented and unplayable. Finally,
a resource allocation service performs dynamic load distribution,
balancing, and migration of entities that keep the game servers reasonably
loaded such that the real-time QoS requirements are maintained. Experimental
results based on a realistic simulation environment demonstrate the
advantages of our prediction service compared to other conventional
methods, especially due to its ability to adapt to different user
load patterns, and a reduction of the average over-allocation from
250% (in the case of static over-provisioning) to around 25% using
our dynamic provisioning method.","Prediction-based real-time resource provisioning for massively multiplayer
online games",0
207,"Extended cooperative networks games
We present here a pricing model which is an extension of the Cooperative
Game concept and which includes a notion of Price-Dependent Demand.
We present some existence results as well as some algorithms, and
conclude by discussing a specific problem related to Network Pricing.",Extended cooperative networks games,0
208,"Automatic prototyping in model-driven game development
Model-driven game development (MDGD) is an emerging paradigm where
models become first-order elements in game development, maintenance,
and evolution. In this article, we present a first approach to 2D
platform game prototyping automatization through the use of model-driven
engineering (MDE). Platform-independent models (PIM) define the structure
and the behavior of the games and a platform-specific model (PSM)
describes the game control mapping. Automatic MOFscript transformations
from these models generate the software prototype code in C++. As
an example, Bubble Bobble has been prototyped in a few hours following
the MDGD approach. The resulting code generation represents 93&percnt;
of the game prototype.",Automatic prototyping in model-driven game development,1
209,"Playful vs. serious instruction giving in a 3D game environment
In this paper we introduce two NLG systems that we developed for the
GIVE challenge, which was aimed at the evaluation of natural language
generation (NLG) systems. The Challenge involved automatically generating
instructions for users to carry out a task in a 3D game environment.
One of our systems focused on generating optimally helpful serious
instructions while the other focused on entertainment, providing
more playful instructions. We used the data gathered in the Challenge
both subjective user ratings and objective task performance data
to compare the efficiency and entertainment value of both systems.
We found a clear difference in efficiency, but were unable to prove
that one system was more entertaining than the other. This could
be explained by the fact that the set-up and evaluation methods of
the GIVE Challenge were not aimed at measuring entertainment. Based
on our experiences, we give some suggestions for the set-up of future
installments of the Challenge.",Playful vs. serious instruction giving in a 3D game environment,1
210,"Towards Emotional Characters in Computer Games
This paper describes our research on integrating emotion aspects into
characters of video games. Motivation for this is the significant
absence of emotive expression in most characters of current games.
In order to provide players with a more immersed game experience,
it is essential that characters show compelling expressions, in particular,
facial expressions. As a research methodology, we took several intense
scenes from classic movies and evaluated what would be necessary
to allow a virtual character to reenact the scenes inside a game.
The recreated scenes should convey the same emotions as the original
scenes. Our approach represents the internal state of a video game
characters by using a PAD-based model, as well as modeling the impact
on it of many relevant environment aspects. Representing this internal
state also involves blending together animations to create lively
facial expressions. We conclude that the resulting model is good
enough to allow scenes to be recreated with an emotional load similar
to the original scenes. The approach is also successful inimproving
the consistency of the mood of the characters based on their personality.",Towards Emotional Characters in Computer Games,1
211,"Head Tracking in First-Person Games: Interaction Using a Web-Camera
Recent advances in face-tracking technology have made it possible
to recognize head movements using a commodity web-camera. This development
has created exciting possibilities for enhancing player enjoyment
during computer game play. In order to ascertain the real-world potential
for head gestural input to First Person Shooter games, we have developed
seven diverse interaction techniques and integrated these with a
modern games engine. Evaluation of the techniques was carried out
with four focus groups made up of expert games developers and experienced
end-users. One of the techniques was further refined and subjected
to a follow-up comparison test with promising results. A set of guidelines
for the future development of head interaction techniques for computer
games has been derived from the studies. All of the techniques have
been built upon freely available software and open-sourced to encourage
further research in this area.",Head Tracking in First-Person Games: Interaction Using a Web-Camera,0
212,"Generative conversation tool for game writers
Conversation is an important part of many games, whether it is there
to provide information or entertainment. In the current state of
commercial game development, almost all conversation is hand-authored.
Further, different authoring approaches are used for conversations
between non-player characters (typically linear scripting) versus
conversations between a non-player character and a human player (typically
dialogue trees). In this paper, we present a tool, designed in collaboration
with Telltale Games, for creating cocktail party conversations in
which characters engage in free-flowing conversations. From an authorial
perspective, we start at the hand-authoring side of the spectrum
and add system-level support for conversation generation -- our aim
is to decrease the authorial burden of creating a conversation while
remaining close to existing methods the company's designers are familiar
with using.",Generative conversation tool for game writers,0
213,"Research on a New Development Framework for Mobile Games
A new development framework for mobile games is proposed. In this
framework, pressure movement module, module of thread pool based
on I/O completion port, and message module are explained in detail.
The proposed framework can solve three main problems caused by traditional
framework. Firstly, single server may exhaust their resources. Secondly,
synchronization and exclusion of multi-thread can lead to huge system
resource consumption. Finally, server can not manage thread resources
flexibly. Experimental results show that the proposed framework is
effective.",Research on a New Development Framework for Mobile Games,0
214,"Playability: How to Identify the Player Experience in a Video Game
Nowadays Video Games occupy a privileged position in the leisure and
entertainment market, representing the fastest-growing industry globally.
In this paper we will analyse how, in video game development, Usability
alone is not sufficient to achieve the optimum Player Experience.
We argue that the concept of Usability needs broadening and deepening,
to embrace further attributes and properties that identify and describe
the Player Experience. We present our proposed means of defining
Playability, its attributes and properties and how associate them
with the different elements of a video game.",Playability: How to Identify the Player Experience in a Video Game,0
215,"From Usability to Playability: Introduction to Player-Centred Video
Game Development Process
While video games have traditionally been considered simple entertainment
devices, nowadays they occupy a privileged position in the leisure
and entertainment market, representing the fastest-growing industry
globally. We regard the video game as a special type of interactive
system whose principal aim is to provide the player with fun and
entertainment. In this paper we will analyse how, in Video Games
context, Usability alone is not sufficient to achieve the optimum
Player Experience. It needs broadening and deepening, to embrace
further attributes and properties that identify and describe the
Player Experience. We present our proposed means of defining Playability.
We also introduce the notion of Facets of Playability. Each facet
will allow us to characterize the Playability easily, and associate
them with the different elements of a video game. To guarantee the
optimal Player Experience, Playability needs to be assessed throughout
the entire video game development process, taking a Player-Centred
Video Game Design approach.","From Usability to Playability: Introduction to Player-Centred Video
Game Development Process",1
216,"A game-building environment for research in collaborative design
Collaborative design practices are evolving rapidly today as a result
of improvements in telecommunications and human-computer interfaces.
We present a suite of research tools that we have built in order
to evaluate a particular methodology for design based on a theory
of problem solving from the field of artificial intelligence. These
tools are (a) a formal specification for a class of multimedia games,
(b) a game-building tool called PRIME Designer, and (c) a game engine
that brings games to life. The design of these tools addresses several
issues: (1) support for a common language for the design process,
deriving from state-space search, (2) visual interfaces for collaboration,
(3) specifications for a class of games (called PRIME games) whose
affordances represent a balance between simplicity and richness,
(4) educating students to work in design teams that use advanced
computational services, and (5) assessing the learning and contributions
of each team member. We also report on a focus group study in which
four undergraduate students used the tools. Our experience suggests
that users without a computing background can learn how to employ
state-space trees to organize the design process, and thereby gain
facilities to coordinate their individual contributions to the design
of a game.",A game-building environment for research in collaborative design,0
