,title-abstract,title,label
183,"StoryBank: an indian village community digital library
This paper considers information access styles for a community digital
library in an Indian village. We present our impressions of the community
gathered during a field-study and show how these have influenced
the interaction design. The prototype aims to overcome low-textual
literacy and lack of computing experience by combining touch-based
interaction, engaging visual presentations and drawing on villagers'
familiarity with radio listening.",StoryBank: an indian village community digital library,1
184,"Localized iterative design for language learning in underdeveloped
regions: the PACE framework
Poor literacy remains a decisive barrier to the economic empowerment
of many people in the developing world. Of particular importance
is literacy in a widely spoken ""world language"" such as English,
which is typically a second language for these speakers. For complex
reasons, schools are often not effective as vehicles for second language
learning. In this paper we explore game-like language learning on
cell phones. We argue that phones are an excellent technology platform
in the typical ecologies of developing countries. We present the
PACE framework that is intended to support the rapid, scalable development
of language learning software localized for a particular community
of learners. These learners are usually skeptical of formal education
and of cultural biases they encounter in learning ""remote"" languages
in particular. Localization of content is crucial to make the language
relevant to them and to encourage them to adopt it.","Localized iterative design for language learning in underdeveloped
regions: the PACE framework",0
185,"Ode or code?: programmers be used!
Is your code literate or literary?",Ode or code?: programmers be used!,0
186,"Barriers to e-commerce and competitive business models in developing
countries: A case study
This paper integrates and extends research on e-commerce in the developing
world. We use three categories of feedback systems-economic, sociopolitical
and cognitive-to offer a simple model of e-commerce barriers in the
developing world. We also examine characteristics of e-business models
that can be successfully employed in developing countries. Then,
we provide the case of an e-business model followed by a Nepal-based
multiple international award winning online provider. This paper's
theoretical contribution is to explain the 'hows' and 'whys' of e-commerce
in developing countries and to identify clear contexts and attendant
mechanism.","Barriers to e-commerce and competitive business models in developing
countries: A case study",0
187,"Iconic communication system by XML language: (SCILX)
Traditional iconic systems establish direct iconic communication between
a user and his environment by translating iconic sentences in sentences
of a natural language, or by translating them into SQL (Structured
Query Language) queries for relational data bases. This approach
is limited because it is not suitable for communicating through the
Internet which allows users of diverse background and culture to
communicate all over the world. This paper presents SCILX, a XML-based
iconic communication system which in addition to the functionalities
of existing iconic systems enables communication through the Internet
using the World Wide Web and the XML technologies. The approach has
a formal foundation based on formal grammars of icons. A case study
of an iconic interface for a multi-media database in traditional
medicine (MEDITRA) is presented.",Iconic communication system by XML language: (SCILX),0
188,"WWTW: the world wide telecom web
The World Wide Web (WWW) enabled quick and easy information dissemination
and brought about fundamental changes to various aspects of our lives.
However, a very large number of people, mostly in developing regions,
are still untouched by this revolution. Compared to PCs, the primary
access mechanism to WWW, mobile phones have made a phenomenal penetration
into this population segment. Low cost of ownership, the simple user
interface consisting of a small keyboard, limited menu and voice-based
access contribute to the success of mobile phones with the less literate.
However, apart from basic voice communication, these people are not
being able to exploit the benefits of information and services available
to WWW users.


In this paper, we present the World Wide Telecom Web (WWTW) --- our
vision of a voice-driven ecosystem parallel to that of the WWW. WWTW
is a network of interconnected voice sites that are voice driven
applications created by users and hosted in the network. It has the
potential to enable the underprivileged population to become a part
of the next generation converged networked world. We present a whole
gamut of existing technology enablers for our vision as well as present
research directions and open challenges that need to be solved to
not only realize a WWTW but also to enable the two Webs to cross
leverage each other.",WWTW: the world wide telecom web,1
189,"VOISERV: Creation and Delivery of Converged Services through Voice
for Emerging Economies
WWW has made information accessible to computer users in various ways
not imagined before. However; there is a huge pool ofpeople, especially
in emerging economies, still untouched by this revolution and are
either unaware of, or are unable or to join this bandwagon. Mobile
phones are increasingly empowering the under-privileged to utilize
data and services beyond the basic voice communication. However;
factors such as high illiteracy rate, cost sensitivity, and user
interface issues prevent these users from deriving benefits of available
infrastructure and services. We have developed a novel system Â¿
VOISERV that enables ordinary telephone subscribers to create, deploy
and offer their own customized voice-driven applications called Voic-eSites.
The generated VoiceSites get hosted in the network for low cost of
ownership and maintenance, and are integrated with advanced services
available in the converged networks of today.","VOISERV: Creation and Delivery of Converged Services through Voice
for Emerging Economies",1
190,"Bridging the digital divide: understanding information access practices
in an indian village community
For digital library and information retrieval technologies to provide
solutions for bridging the digital divide in developing countries,
we need to understand the information access practices of remote
and often poor communities in these countries. We must understand
the information needs of these communities, and the best means to
provide them access to relevant information. To this end, we investigated
the current information access practices in an Indian village.","Bridging the digital divide: understanding information access practices
in an indian village community",0
191,"MULTINET: Enabler for Next Generation Pervasive Wireless Services
Pervasive services provided to the enterprise require from increased
speed, performance, degree of personalization, ubiquitous access
and reliability. 4G broadband wireless systems and multihoming technologies
provide a working framework where such challenges could be met. In
the context of a user driven broadband multimedia service and heterogeneous
multiple-flow communication network supported system, this paper
presents the MULTINET architecture as an enabler for next generation
service delivery. The paper will discuss the main entities involved
in the system, the main functionality supported and performance.
The paper will also highlight initial architecture set-ups and evaluate
benefits and drawbacks of the proposed configurations to meet the
identified QoS requirements.",MULTINET: Enabler for Next Generation Pervasive Wireless Services,0
192,"Providing voice connectivity to rural India using WiMAX: issues and
solution
The need of emerging markets telecom, specifically in the Indian telecom
scenario, WiMAX is being looked as a broadband access solution ahead
of LTE and other competing technologies due its long range and high
bandwidth. Voice Over IP (VoIP) will potentially be the killer application
for emerging market like India. In this paper we propose a Kiosk
based WiMAX infrastructure model to provide voice connectivity to
rural Indian villages. In the proposed kiosk model, plain old telephones
are connected to a WiMAX subscriber station using Foreign Exchange
Subscriber and a Media Gateway. The novelty of the kiosk based infrastructure
models is that it has low deployment cost from a service provider
perspective, and almost negligible equipment cost for the end user.


In order to make the kiosk based model economically sustainable, the
number of simultaneous voice calls that can be supported over the
WiMAX subscriber stations needs to be maximized. To this end, the
paper proposes a Dynamic Frame Profile algorithm to maximize the
number of VoIP calls supported over a single subscriber station.
A performance evaluation of the the proposed Dynamic Frame Profile
algorithm is also carried out to study its effectiveness and reported
in this paper.","Providing voice connectivity to rural India using WiMAX: issues and
solution",0
193,"Optimal audio-visual representations for illiterate users of computers
We present research leading toward an understanding of the optimal
audio-visual representation for illustrating concepts for illiterate
and semi-literate users of computers. In our user study, which to
our knowledge is the first of its kind, we presented to 200 illiterate
subjects each of 13 different health symptoms in one representation
randomly selected among the following ten: text, static drawings,
staticphotographs, hand-drawn animations, and video, each with and
without voice annotation. The goal was to see how comprehensible
these representation types were for an illiterate audience. We used
a methodology for generating each of the representations tested in
a way that fairly stacks one representational type against the others.


Our main results are that (1) voice annotation generally helps in
speed of comprehension, but bimodal audio-visual information can
be confusing for the target population; (2) richer information is
not necessarily better understood overall; (3) the relative value
of dynamic imagery versus static imagery depends on various factors.
Analysis of these statistically significant results and additional
detailed results are also provided.",Optimal audio-visual representations for illiterate users of computers,1
194,"Text-free user interfaces for illiterate and semiliterate users
We describe work toward the goal of a user interface (UI) designed
such that even novice, illiterate users require absolutely no intervention
from anyone at all to use. Our text-free UI is based on many hours
of ethnographic design conducted in collaboration with a community
of illiterate domestic laborers in three Bangalore slums. An ethnographic
design process was used to understand what kind of application subjects
would be interested in, how they respond to computing technology,
and how they react to specific UI elements. We built two applications
using these principles, one for job search for domestic laborers
and another for a generic map that could be used for navigating a
city. The resulting designs are based on key lessons that we gained
through the design process. This article describes the design process,
the design principles, which evolved out of the process, the final
application designs, and results from initial user testing. Our results
confirm previous work that emphasizes the need for semiabstracted
graphics and voice feedback, but we additionally find that some aspects
of design for illiterate users that have been previously overlooked
(such as a consistent help feature). Results also show that the text-free
designs are strongly preferred over standard text-based interfaces
by the communities which we address and that they are potentially
able to bring even complex computer functions within the reach of
users who are unable to read.",Text-free user interfaces for illiterate and semiliterate users,1
195,"Argumentation-Based Agent Interaction in an Ambient-Intelligence
Context
A multiagent system uses argumentation-based interaction in an ambient-intelligence
context to provide services for people with different combinations
of impairments. This paper focuses on ambient intelligence system
of agents for knowledge-based and integrated services for mobility-impaired
users integrated projectpsilas (ASK-ITIP) furthered the challenge
by aiming to support users having different types and combinations
of impairments. ASK-ITIP use of argumentation to model a distributed
decision-making process for a coalition of assistant agents, each
an expert on a different impairment. When a user suffers from a combination
of impairments, these agents engage in an argumentation-based dialogue
to agree on the user's needs. We found that applying argumentation
was natural in this context because, generally speaking, we can abstractly
define argumentation as the principled interaction of different,
potentially conflicting arguments to obtain a consistent conclusion.
Moreover, argumentation-based interaction is combined with a standardized
interaction type based on the foundation for intelligent physical
agents interaction protocol.","Argumentation-Based Agent Interaction in an Ambient-Intelligence
Context",0
196,"Efficiency of electronic public service delivery in India: public-private
partnership as a critical factor
The dynamics of public administration in India have altered drastically
with the introduction of e-governance as a guiding concept in the
late 1980s. Citizens, the world over, have been demanding smaller,
effective and responsive governments, obviously inspired by the unprecedented
and rapid success of finance capital in the global market. Consequently,
policy makers began the search for smaller and efficient governments.
On an evolutionary plane, reengineering of service systems, performance
management, transparency in government operations, down sizing or
right sizing the government workforce, emphasis on delivery of reliable
public services and ultimately citizen satisfaction came to be considered
as benchmarks by most of the administrators. Quick decision-making,
data-based planning, effective implementation through quantitative
techniques seemed to have clinched the issue. This reformative pattern
was no different in the Indian context, where the governments at
the federal and state levels were in search of new techniques and
technologies.


Information technology has been found to be very useful in reinvigorating
the government administrative systems by enhancing their capacity
and efficiency. The potential and scope for application of IT in
governing processes and transactions are enormous. E-government can
transform traditional administrative systems through employment of
information and communication technologies. A governance system that
is committed to working with civil society, and by extension, private
industry in a transparent and accountable way to reduce poverty,
redress imbalances in access to resources, foster security and uphold
social, economic, cultural, civil and political rights is the ultimate
objective of e-governance theory. In practice, much depends on the
collaboration patterns that the governments seek to establish.


E-governance practices in India emerged and evolved mainly from native
intuition, but under prescription for lesser and transparent government
by international financial institutions, mainly the World Bank and
the International Monetary Fund. However, the range of success of
e-governance initiatives has not been uniform. The bottom-up demand
for delivery of electronic services was bleak initially, but the
change in public perception was for the better with the governments
roping in private industry and service-oriented organizations gradually.


The Public-Private Partnership (PPP) model as is construed normally
in a world that is fast witnessing globalization of all businesses
and administrative trends, especially in the realm of e-governance,
involves features such lesser government investment in electronic
delivery of public services, collaboration in conceptualizing, designing
and implementing the e-governance projects besides increased participation
of stakeholders -- both private and public -- to saturate the levels
and the reach of such projects. India is no exception to the general
rule dictating PPP mode in e-governance.


The unprecedented success of the PPP modules in e-governance in India
can be rightly established with two path-breaking e-governance models
- e-Seva in the state of Andhra Pradesh and Bhoomi in Karnataka.
These projects not only caused a jump in revenue collections of the
two state governments, but also timely payment by the citizens. Time
and costs for availing public services have come down drastically
bringing in a positive change in peoples' perception of e-governance
theory and practice. This holds equally true for both the rural and
urban populace. The result of all these radical changes in public
administration systems is the enhanced satisfaction level of the
citizenry on delivery of public services and simplification of governmental
procedures. The above mentioned e-government projects can serve as
models for all the developing societies.","Efficiency of electronic public service delivery in India: public-private
partnership as a critical factor",0
197,"Speech interfaces for equitable access to information technology
Speech recognition has often been suggested as a key to universal
information access, as the speech modality is a “natural” way to
interact, does not require literacy, and relies on existing telephony
infrastructure. However, success stories of speech interfaces in
developing regions are few and far between. The challenges of literacy,
dialectal variation, and the prohibitive expense of creating the
necessary linguistic resources are intractable using traditional
techniques. We present our findings evaluating a low-cost, scalable
speech-driven application designed and deployed in a community center
in rural Tamil Nadu, India, to disseminate agricultural information
to village farmers.",Speech interfaces for equitable access to information technology,1
198,"Constructing of the risk classification model of cervical cancer
by artificial neural network
It is significant to build up the risk classification model of cervical
cancer for the evaluation of high-risk population. Data were divided
into two sub-data, one is model building sub-data, the other is model
testing sub-data. By using of artificial neural network (ANN) analysis
method (Back Propagation, BP), the risk classification model had
been setup. The parameters were listed as following: the data had
been treated as normalization, and the level of network was 3, and
the number of neural in hidden level was 5, and the transmitting
function between input level and hidden level was logsig, and the
transmitting function between hidden level and output level was purelin,
and the studying method was Levenberg-Marquardt optimizing, and the
error parameter eg=0.09, maximum epochs me=8000. The model quality
was good (sensitivity=98%, specificity=97%), and the back calculation
fitting result was excellent. The predictive value of 10 unknown
data was also good, during which the correct rate of control group
was 100%, and that of case group was 80%. Because ANN is with the
character of self-organizing, self-learning and self-adapting, the
ANN risk classification model is fit for the screening of high-risk
population of local cervical cancer, risk evaluation of cervical
cancer and the effect evaluation of the prevention method after training
the model by new data of some area.","Constructing of the risk classification model of cervical cancer
by artificial neural network",0
199,"Social dynamics of early stage co-design in developing regions
Technology arguably has the potential to play a key role in improving
the lives of people in developing regions. However, these communities
are not well understood and designers must thoroughly investigate
possibilities for technological innovations in these contexts. We
describe findings from two field studies in India and one in Uganda
where we explore technological solutions in the domains of communication,
microfinance and education. Two common underlying themes emerge from
these studies: (1) local stakeholders can contribute cultural information
relevant to design such as needs and practices through interaction
with technology artifacts and (2) unique social network structures
embedded within communities are crucial to the acceptance and potential
adoption of technology. We end with a synthesis of the three experiences
that draws some practical lessons for ICT designers to elicit meaningful
feedback and participation from local stakeholders in developing
regions communities.",Social dynamics of early stage co-design in developing regions,0
200,"eSagu\&\#8482;: a data warehouse enabled personalized agricultural
advisory system
In this paper, we explain a personalized agricultural advisory system
called eSagu, which has been developed to improve the performance
and utilization of agriculture technology and help Indian farmers.
In eSagu, rather than visiting the crop in person, the agricultural
expert delivers the expert advice at regular intervals (once in one
or two weeks) to each farm by getting the crop status in the form
of digital photographs and other information. During 2004-06, through
eSagu, agricultural expert advices delivered for about 6000 farms
covering six crops. The results show that the expert advices helped
the farmers to achieve savings in capital investment and improved
the crop yield. Mainly, the data warehouse of farm histories has
been developed which is providing the crop related information to
the agricultural expert in an integrated manner for generating a
quality agricultural expert advice. In this paper, after explaining
eSagu and its advantages, we discuss how data warehouse of farm histories
is enabling agricultural expert to deliver a quality expert advice.
We also discuss some research issues to improve the performance of
eSagu.","eSagu\&\#8482;: a data warehouse enabled personalized agricultural
advisory system",0
201,"Establishing relationships for designing rural information systems
Designing for the developing world presents unique challenges. Establishing
rapport with local partners is important to overcome contextual unfamiliarity
and ensure the relevance of proposed solutions. In this paper, we
discuss our experiences designing a CAM-based mobile data capture
system for Asobagri, a rural coffee cooperative in Barillas, Guatemala.
CAM is a camera-based mobile application framework designed based
on fieldwork with rural microfinance groups in India. Our local partners
in India are now using the CAM framework in a real application. We
list some practices that have helped us establish and sustain both
these design relationships.",Establishing relationships for designing rural information systems,0
202,"Connecting the ""bottom of the pyramid"": an exploratory case study
of india's rural communication environment
This paper is based on our exploratory study of a South Indian village
in Chamrajanagar district of Karnataka. The study was to understand
the rural communication environment and villagers. communication
preferences. We examined people's lifestyle, working conditions and
their communication eco-system. Our study revealed that villagers,
unlike urban inhabitants, interacted with people outside the village
only for specific, rather than casual purposes. Another interesting
aspect of rural communication was the marginal use of the postal
system and the ubiquitous use of pay phone, apart from word of mouth
and face-to-face interactions. In fact, personal (face-to-face) interaction
was usually preferred among villages in this region, over other kinds
of communication, despite infrastructural constraints like poor transport
services.


We also observed that communication frequency increased when status
quo changed to one that required immediate attention. During the
analysis we identified certain social, economic and cultural communication
gaps (or problems). However, these problems were clear opportunities
to connect the unconnected rural users, by deploying new communication
systems and features. Here, we have highlighted some of our findings
and possible design avenues based on these findings.","Connecting the ""bottom of the pyramid"": an exploratory case study
of india's rural communication environment",0
203,"Online Collage CAPTCHA
In some websites it is necessary to tell apart human users from computer
programs which is known as CAPTCHA (Completely Automated Public Turing
test to tell Computers and Human Apart). CAPTCHA methods are mainly
based on the weak points of OCR systems while using them are undesirable
to human users. In this paper a method has been presented for telling
the human users and computer softwares apart on the basis of choice
of an object shown on the screen. In this method some objects are
chosen randomly and the pictures about these topics are downloaded
from Internet. Then after effecting some changes such as rotating,
all of the pictures are shown on the screen. Then we ask the user
to choose a specific object. If the user chooses the right object
we can guess that the user has been a human being and not a computer
software. The main advantage of this method is its simplicity because
the user does not have to type anything.",Online Collage CAPTCHA,0
204,"Collage CAPTCHA
Nowadays, many daily human activities such as education, commerce,
talks, etc. are carried out through the Internet. In cases such as
the registering in websites, some hackers write programs to make
automatic false enrolments which waste the resources of the website
while this may even stop the entire website from working. Therefore,
it is necessary to tell apart human users from computer programs
which is known as CAPTCHA (completely automated p[ublic turing test
to tell computers and human apart). CAPTCHA methods are mainly based
on the weak points of OCR (optical character recognition) systems
while using them are undesirable to human users. In this paper a
method has been presented for telling the human users and computer
softwares apart on the basis of choice of an object shown on the
screen. In this method some pictures are chosen randomly and after
effecting some changes such as rotating, all of them are shown on
the screen. Then we ask the user to choose a specific object. If
the user chooses the right object we can guess that the user has
been a human being not computer software. The main advantage of this
method is its simplicity because the user does not have to type anything.
This method has been implemented by the Java programming language.",Collage CAPTCHA,0
205,"Using magnets in physical blocks that behave as programming objects
In this paper we describe the implementation of GameBlocks, a novel
digital manipulative system for coding simple programme sequences
to control a toy robot. A contact-less, magnetic field-based mechanism
for transferring information about the blocks is described. The mechanical
and electronic system components are described. We position this
implementation in relation to prior related work. Problems encountered
are given, with suggestions for future work.",Using magnets in physical blocks that behave as programming objects,0
206,"Information communication educational technologies in lifelong learning
of underprivileged groups
The paper describes conditions that influenced the implementation
of new technologies in educational organizations for adult learners
and presents a project of deployment of ICT assisted learning for
underprivileged groups of adults. The aim was to foster quality of
teaching and learning and raise digital literacy. Instructional design
for adult learners with poor learning skills, collaboration skills
and ICT knowledge was formed, and interoperability within different
technological conditions, systems and delivery platforms was built.
Information communication educational technologies were implemented
in three forms: (1) multimedia learning material on a CD-ROM for
personal computers without Internet connection, (2) computer supported
learning environment for guided self-directed learning, and (3) computer
supported collaborative learning environment.","Information communication educational technologies in lifelong learning
of underprivileged groups",0
207,"Theory and practice of e-governance in India: a gender perspective
In India women's ability to participate in the country's rapid progress
towards e-governance is impeded by the low status ascribed to women
and girls in Indian society. This is reflected in the gender disparity
in many sectors with women in a disadvantaged position in India.
Extreme poverty and poor IT infrastructure in rural areas, where
the majority of Indian women reside, further restrict women's access
to education and information technology. Such an iniquitous position
of women has contributed enormously to the slow pace of development
in India. The issue of gender equity is not a supplement to development
and e-governance but central to both. While the e-governance initiatives
are theoretically comprehensive and aimed at inclusion of every citizen,
the last digital node, unless the gender perspective is taken into
account, a huge gap is bound to remain between the theory and practice
of e-governance in India with attendant effects on development. Despite
the many e-governance initiatives and massive investments in information
communication technologies (ICTs) in India, a gender gap might exclude
or restrict women to be equal partners and beneficiaries of the e-
governance initiatives.",Theory and practice of e-governance in India: a gender perspective,0
208,"Designing an e-government portal accessible to illiterate citizens
The digital battle has become the most important factor of economic
and social development. In fact, there is no doubt on the fact that
establishing E-government systems can improve the quality of government
services and enhance the citizens' life. However, E-government projects
cannot be successful if they are not adapted to the specific cultural
and social needs of the users.


Taking into consideration the high illiteracy rate within the Moroccan
population, we conducted our research to design an E-government portal
for the old city of Fez that is accessible by the majority of the
citizens especially those who are illiterate.


The objective of this research is exploring the different architectures,
scenarios and technologies for designing an E-government portal that
is usable and accessible by all Fez citizens whether they are literate
or illiterate. Hence, the concrete output of this project is a usable
graphical user interface accessible to both literate and illiterate
people in order for them to interact with the static content and
to use the online transactions. In the process of achieving our goal,
we had to discover and create design principles and to test them
with real users.


This paper describes and justifies the chosen methodology, architecture
and tools that were applied in order to develop Fez e-government
portal's graphical user interface. The results of the designed graphical
user interface's testing are presented and discussed in order to
assess the project's success.",Designing an e-government portal accessible to illiterate citizens,1
209,"The effect of data set characteristics on the choice of clustering
validity index type
Clustering techniques are widely used to give insight about the similarities/dissimilarities
between data set items. Most algorithms require the user to tune
parameters such as number of clusters or threshold for cut-off point
in a dendrogram. Such parameters also affect the clustering quality.
In a good quality cluster, the intra-cluster similarity should be
high, whereas the inter-cluster similarity should be low. To determine
the optimal cluster number, several cluster validity methods have
been proposed. However, there is no guideline with respect to which
clustering validity methods can be used in conjunction with which
clustering algorithms. In this paper, Dunn and SD validity indices
were applied to Kohonen self organizing maps, k-means and agglomerative
clustering algorithms and their limitations were shown empirically.","The effect of data set characteristics on the choice of clustering
validity index type",0
210,"An ontology-based, multi-modal platform for the inclusion of marginalized
rural communities into the knowledge society
With the information revolution that promises to shape the 21st century,
knowledge has become the prime commodity, very much like land, means
of production and capital have been at different times in the past.
Access to information, made instantly available by the growth of
the Internet, determines access to economic resources, social participation
and better quality of life. For this reason, the knowledge stored
on the Web and the advantages offered by the spread of Information
and Communication Technology (ICT) are equally important for rich
societies to prosper and for poor ones to develop. The only difference
is that marginalised communities do not have access to the tools
and have little control over the content found in the domain of ICTs.
In this paper we describe an intervention to develop the potential
of a typical rural community in South Africa through ICTs. This involves
providing Internet connectivity and deploying a platform to support
e-commerce, e-learning, e-government and e-health. The core of the
platform is an ontology-based model designed to integrate and respond
to Indigenous Knowledge Systems. This has been achieved by combining
a deep understanding of local knowledge and social networks with
the use of authoring, communication and ontology-management tools.
The primary goal of this new approach is to find a way to make ICT
solutions more sensitive to the local context, and therefore more
effective. Secondly, we hope to foster a sense of ownership of the
project among the community, by capitalising on local knowledge and
resources.","An ontology-based, multi-modal platform for the inclusion of marginalized
rural communities into the knowledge society",0
211,"Reliability, equivalence and respondent preference of computerized
versus paper-and-pencil mental health questionnaires
The purpose of this study was to examine the reliability, equivalence
and respondent preference of a computerized version of the General
Health Questionnaire (GHQ-12), Symptom Checklist (SCL-90-R), Medical
Outcomes Study Social Support Survey (MOSSSS), Perceived Stress Scale
(PSS) and Utrecht Coping List (UCL) in comparison with the original
version in a general adult population. Internal consistency, equivalence
and preference between both administration modes was assessed in
a group of participants (n=130) who first completed the computerized
questionnaire, followed by the traditional questionnaire and a post-assessment
evaluation measure. Test-retest reliability was measured in a second
group of participants (n=115), who completed the computerized questionnaire
twice. In both groups, the interval between first and second administration
was set at one week. Reliability of the PC versions was acceptable
to excellent; internal consistency ranged from a=0.52-0.98, ICC's
for test-retest reliability ranged from 0.58-0.92. Equivalence was
fair to excellent with ICC's ranging from 0.54-0.91. Interestingly,
more subjects preferred the computerized instead of the traditional
questionnaires (computerized: 39.2%, traditional: 21.6%, no preference:
39.2%). These results support the use of computerized assessment
for these five instruments in a general population of adults.","Reliability, equivalence and respondent preference of computerized
versus paper-and-pencil mental health questionnaires",0
212,"Extending prerendered-interface voting software to support accessibility
and other ballot features
This work builds on the prerendered user interface (PRUI) approach
for high-assurance voting software with a new design that supports
synchronized audio and visual output, as well as concurrent input
from a touchscreen and an alternate input device. This new design
offers access for voters with a range of disabilities while retaining
the benefits of PRUI voting systems: the user interface can be independently
designed and audited, and the software needing verification is much
smaller and simpler. This paper discusses the challenges of supporting
accessibility in this architecture, explains how these challenges
were addressed, and describes the resulting design. To demonstrate
the feasibility of this approach and to establish a point of reference
for the simplicity of voting machine software, this design has been
implemented as a program called Pvote, in 460 lines of Python.","Extending prerendered-interface voting software to support accessibility
and other ballot features",0
213,"Sociotechnical research and knowledge communication in community\&\#45;centred
systems design\&\#58; a technological frames perspective
An application of the concept of technological frames is presented
as a way to understand the co-configuration of people, culture and
technology. It shows how technological frames can be used to solve
the problems that arise when the producers of a system come from
a very different cultural and technological environment from the
intended users of the system. This concept is proposed as an analysis
framework whose purpose is twofold: to be used in the evaluation
of how the context and local culture shape the utility and usability
of interactive systems, both in their development and also once they
are deployed to their actual contexts of use and to understand the
dynamics of technical and interpersonal communication in communities
of practice. This is illustrated with a case study about the ongoing
research in the participative development of Information and Communications
Technology (ICT) artefacts for a wireless and web based knowledge
based system for Kenyan farming communities.","Sociotechnical research and knowledge communication in community\&\#45;centred
systems design\&\#58; a technological frames perspective",0
214,"Pyr.mea.IT: permeating IT towards the base of the pyramid
Most of the existing IT applications are designed to cater to a small
fraction of the human population. The precluded set consists of more
than a billion people who either cannot afford a PC and Internet
or are not skilled enough to be able to use them. However, the IT
needs of this segment is similar in nature and perhaps more crucial
than that of the current user segment. Designing systems for these
underprivileged people poses several technological challenges: Due
to low literacy levels the user interface has to be radically simplified,
and the user devices have to be affordable. These and other requirements
motivate a shift of complexity and computation from end-user devices
to the network, tremendously increasing the expectations from the
infrastructure. In this paper, we present an overview of technology
developed and solutions built under Pyr.mea.IT project towards enabling
IT for the masses.",Pyr.mea.IT: permeating IT towards the base of the pyramid,1
215,"VoiKiosk: increasing reachability of kiosks in developing regions
One of the several initiatives to bridge the digital divide in developing
countries has been the deployment of information kiosks or knowledge
centers in villages in rural parts of the country. These kiosks provide
services ranging from email, chat and browsing to distance education
programs, agricultural services and eGovernance services. A kiosk
typically comprises of a computer with printer, web cam, multimedia
system and Internet connectivity and is owned by a local entrepreneur.
Moving away from the PC based kiosk model, we present an alternative
platform to create and host such information kiosks in the telephony
network. We call these as VoiKiosks and they are accessible through
voice interaction over an ordinary phone call.",VoiKiosk: increasing reachability of kiosks in developing regions,0
216,"Information ""uptrieval"": exploring models for content assimilation
and aggregation for developing regions
Information Retrieval on the WWW is important because it is hard to
find what one is looking for. There is a plethora of information
available, and searching relevant information is a challenge. In
the case of developing regions, we have the opposite problem: 1)
Information availability of global markets is scarce. Most of the
consumers and producers (of information as well as goods) are relegated
to local markets in geographical vicinity. In order to reach wider
markets, it is important for this local information to reach wider
audiences. (Local information for global consumption LIG model).
(2) At the same time, locally relevant information, such as delays
in bus/train timings, mobile medical van schedule changes, electricity
outage timings, is not easily available either. (Local information
for local consumption LIL model). We introduce the term Information
Uptrieval to address the reverse problem of acquiring, assimilating,
aggregating and uploading global and local information that is relevant
for developing regions to a platform that improves the reach of the
information. While the WWW is an obvious example of one such platform,
given the low internet penetration in such regions, we need to explore
effective alternatives. Several innovative, but disconnected approaches
have been attempted to address the information uptrieval problem,
ranging from the use of DVDs (eSagu, http://www.esagu.in/esagu) through
the use of wireless stations on motorcycles (First Mile Solutions,
http://www.firstmilesolutions.com). Many of these have met with reasonable
success in their pilot deployments.","Information ""uptrieval"": exploring models for content assimilation
and aggregation for developing regions",0
217,"Youth and the Internet: Uses and practices in the home
The aim of the present research was to examine the relationship between
Greek young people aged 12-18 and the Internet through their patterns
of Internet use in the home. A particular objective of the study
was the investigation of the possible effects of social stratification,
gender and age on their domestic Internet use. A sample of 418 high
school students selected from 17 schools in four Greek cities completed
a structured self-reported questionnaire primarily concerned with
Internet use (frequency, purpose and behaviour patterns) at home
and the types of the parental supervision. The research was carried
out during the period 2004-2005. The main findings of the study were
the following: (a) Internet access remains at a very low level and
is insufficiently used for school purposes, (b) younger students
(aged 12-15 years) use it more frequently than older ones for information
seeking concerning school work, (c) the Internet is an indicator
of social and economic stratification since most young people with
access to it come from family environments with a higher educational
and socioeconomic background and live in urban and semi urban areas,
(d) boys make up the majority of systematic users, mainly for entertainment
purposes, (e) the Internet is a place and space safeguarding the
''privacy'' of young people with the majority of them preferring
to surf alone, (f) parental supervision and monitoring seems to be
absent largely from the relationship between youth and the Internet,
and (g) in general, the frequency and type of Internet use are not
significantly affected by students' places of residence or the educational
level and profession of their parents.",Youth and the Internet: Uses and practices in the home,0
218,"The Effect of Internet Usage on Interpersonal Relationships: A Case
Study
The Internet has become the fastest growing electronic technology
in world history. The rapid evolution of any technology naturally
raises questions about both its potential benefits and possible negative
consequences. One of the main issues of concern is the effect Internet
is having on interpersonal relationships. This paper investigates
the influence of the Internet on social connections among Internet
users in Iran. The results show that the Internet has not decreased
users' social contacts. Principal components analysis and the k-
means clustering technique are applied to unearth the common patterns
that exist in the dataset. Our findings show that gender is one of
the main factors in distinguishing among users based on the type
of their social contacts.","The Effect of Internet Usage on Interpersonal Relationships: A Case
Study",0
