,title-abstract,title,label
214,"Evaluating the impact of test-first programming and pair programming
through software process simulation
In this article, we present a simulation model that we developed for
exploring the influence of two key extreme programming (XP) practices
test-first programming and pair programming - on the evolution of
an XP software project. We present the results obtained simulating
a typical XP project changing the usage levels of the two practices.
We focused on output variables related to effort, size, quality and
released functionalities.","Evaluating the impact of test-first programming and pair programming
through software process simulation",0
215,"A replicated experiment of pair-programming in a 2nd-year software
development and design computer science course
This paper presents the results of a replicated pair programming experiment
conducted at the University of Auckland (NZ) during the first semester
of 2005. It involved 190 second year Computer Science students attending
a software design and construction course. We replicated the experiment
described by Mendes et al. (2005), investigating similar issues to
those reported Williams et al. (2003) and employing a subset of the
questionnaires used by Williams et al. Our results confirm the use
of pair programming as an effective programming/design learning technique.","A replicated experiment of pair-programming in a 2nd-year software
development and design computer science course",1
216,"Do programmer pairs make different mistakes than solo programmers?
Objective: Comparison of program defects caused by programmer pairs
and solo developers. Design: Analysis of programs developed during
two counter balanced experiments. Setting: Programming lab at University.
Experimental units: 42 programs developed by computer science students
participating in an extreme programming lab course. Main outcome
measures: Programmer pairs make as many algorithmic mistakes but
fewer expression mistakes than solo programmers. Results: The second
result is significant on the 5% level. Conclusions: For simple problems,
pair programming seems to lead to fewer mistakes than solo programming.",Do programmer pairs make different mistakes than solo programmers?,1
217,"A preliminary study on the impact of a pair design phase on pair
programming and solo programming
The drawback of pair programming is the nearly doubled personnel cost.
The extra cost of pair programming originates from the strict rule
of extreme programming where every line of code should be developed
by a pair of developers. Is this rule not a waste of resources? Is
it not possible to gain a large portion of the benefits of pair programming
by only a small fraction of the meeting time of a pair programming
session? We conducted a preliminary study to answer this question
by splitting the pair programming process into a pair design and
a pair implementation phase. The pair implementation phase is compared
to a solo implementation phase, which in turn was preceeded by a
pair design phase, as well. The study is preliminary as its major
goal was to identify an appropriate sample size for subsequent experiments.
The data from this study suggest that there is no difference in terms
of development cost between a pair and a solo implementation phase
if the cost for developing programs of similar level of correctness
is concerned. (c) 2006 Elsevier B.V. All rights reserved.","A preliminary study on the impact of a pair design phase on pair
programming and solo programming",1
218,"Interpreting procedures from descriptive guidelines
Errors in clinical practice guidelines may translate into errors in
real-world clinical practice. The best way to eliminate these errors
is to understand how they are generated, thus enabling the future
development of methods to catch errors made in creating the guideline
before publication. We examined the process by which a medical expert
from the American College of Physicians (ACP) created clinical algorithms
from narrative guidelines, as a case study. We studied this process
by looking at intermediate versions produced during the algorithm
creation. We identified and analyzed errors that were generated at
each stage, categorized them using Knuth's classification scheme,
and studied patterns of errors that were made over the set of algorithm
versions that were created. We then assessed possible explanations
for the sources of these errors and provided recommendations for
reducing the number of errors, based on cognitive theory and on experience
drawn from software engineering methodologies.",Interpreting procedures from descriptive guidelines,0
219,"An Empirical Comparison Between Pair Development and Software Inspection
in Thailand
Although pair programming and software inspection have the common
aim of minimizing the defects of the software product, each practice
has its strengths and weaknesses. We need to understand their costs
and benefits under given conditions to be able to select a practice
to execute in a development project. The objective of this study
is to compare the commonalities and differences between pair development
and software inspection as verification techniques in Thailand. One
classroom experiment and one industry experiment were conducted.
The development effort and effect of quality were investigated with
some additional

calendar time comparisons. The classroom results showed that average
development effort of the pair development group was 24% less than
inspection group with the improved product quality. The industry
experiment showed pair development to have about 4% more effort but
about 40% fewer major defects. In addition, the impacts of cultural
differences to the adoption of pair programming or software inspection
in Thailand are discussed.","An Empirical Comparison Between Pair Development and Software Inspection
in Thailand",1
220,"Using collaborative learning research to enhance pair programming
pedagogy
Programming is a pillar of IT education; teaching programming is a
major challenge of IT education. A significant amount of recent research
has demonstrated the success of pair programming pedagogy in meeting
this challenge. Pair programming is a key component of the Extreme
Programming software development methodology. When used as pedagogy,
pair programming is an instance of collaborative learning, a well-established
technique for teaching complex, conceptual tasks. Research has documented
the success of collaborative learning and has identified the critical
attributes of successful collaborative learning approaches. This
article uses a review of the research as a basis for recommended
enhancements to ensure that pair programming pedagogy possesses the
critical attributes of successful collaborative learning approaches.","Using collaborative learning research to enhance pair programming
pedagogy",0
221,"Adapting Pair Programming Pedagogy for use in Computer Literacy Courses
Pair programming is a key component of the Extreme Programming (XP)
software development methodology and involves two programmers working
at the same workstation to create code. Pair programming pedagogy,
based on this approach of sharing a workstation, has proven to be
successful in teaching programming to undergraduate students. The
tasks assigned to students in computer literacy courses differ significantly
from the task of developing a program: the former have students develop
predefined products using commercial applications by following step-by-step
instructions whereas the latter have students apply problem solving
skills to design and develop a unique solution. Because the types
of tasks differ, pair programming pedagogy must be adapted prior
to use in computer literacy courses. Pair programming

pedagogy is a recent and specific application of the older and more
general collaborative learning. Therefore, the critical attributes
of successful collaborative learning approaches are used to structure
this adaptation of pair programming pedagogy.",Adapting Pair Programming Pedagogy for use in Computer Literacy Courses,0
222,"Heterogeneous and homogenous pairs in pair programming: an empirical
analysis
Extreme programming (XP) is causing a lot of hype currently. Pair
programming is one of its practices, where two programmers work collaboratively
at one computer on the same design, algorithm, code, or test. The
purpose of this technique is to produce higher quality code in less
time. The collaborative working of two brains is better than one
as long as both are actively trying to accomplish the same goal.
It depends on many things, such as creativity, productivity and brainstorming
which are the essential factors of the programming activity. The
existence of these factors can vary in homogenous and heterogeneous
pairs, so the functional brainstorming capability of different pairs
during programming may vary in terms of quality, accuracy and speed.
This paper presents the empirical analysis between the homogenous
and heterogeneous pairs in terms of efficiency, accuracy, quality,
quantity of bugs, brainstorming performance and creativity potential
during programming activity.","Heterogeneous and homogenous pairs in pair programming: an empirical
analysis",1
223,"A non-invasive approach to product metrics collection
Software metrics are useful means in helping software engineers to
develop large and complex software systems. In the past years, many
software metrics have been proposed in order to represent several
different concepts such as complexity, coupling, inheritance, reuse,
etc. However, this requires the collection of large volumes of metrics
and, without flexible and transparent tools, is nearly impossible
to collect data accurately. This paper presents the design and the
implementation of a tool for collecting and analyzing product metrics
in a non-invasive way.",A non-invasive approach to product metrics collection,0
224,"Using Bayesian belief networks to model software project management
antipatterns
In spite of numerous traditional and agile software project management
models proposed, process and project modeling still remains an open
issue. This paper proposes a Bayesian network (BN) approach for modeling
software project management antipatterns. This approach provides
a framework for project managers, who would like to model the cause-effect
relationships that underlie an antipattern, taking into account the
inherent uncertainty of a software project. The approach is exemplified
through a specific BN model of an antipattern. The antipattern is
modeled using the empirical results of a controlled experiment on
extreme programming (XP) that investigated the impact of developer
personalities and temperaments on communication, collaboration-pair
viability and effectiveness in pair programming. The resulting BN
model provides the precise mathematical model of a project management
antipattern and can be used to measure and handle uncertainty in
mathematical terms.","Using Bayesian belief networks to model software project management
antipatterns",0
225,"Investigating the extreme programming system - an empirical study
In this paper we discuss our empirical study about the advantages
and difficulties 15 Greek software companies experienced applying
extreme programming (XP) as a holistic system in software development.
Based on a generic XP system including feedback influences and using
a cause-effect model including social-technical affecting factors,
as our research tool, the study statistically evaluates the application
of XP practices in the software companies being studied. Data were
collected from 30 managers and developers, using the sample survey
technique with questionnaires and interviews, in a time period of
six months. Practices were analysed individually, using descriptive
statistics (DS), and as a whole by building up different models using
stepwise discriminant analysis (DA). The results have shown that
companies, facing various problems with common code ownership, on-site
customer, 40-hour week and metaphor, prefer to develop their own
tailored XP method and way of working-practices that met their requirements.
Pair programming and test-driven development were found to be the
most significant success factors. Interactions and hidden dependencies
for the majority of the practices as well as communication and synergy
between skilled personnel were found to be other significant success
factors. The contribution of this preliminary research work is to
provide some evidence that may assist companies in evaluating whether
the XP system as a holistic framework would suit their current situation.",Investigating the extreme programming system - an empirical study,0
226,"Investigating the impact of personality types on communication and
collaboration-viability in pair programming - an empirical study
This paper presents two controlled experiments (a pilot and the main
one) investigating the impact of developer personalities and temperaments
on communication, collaboration-pair viability and ultimately effectiveness
in pair programming. The objective of the experiments was to compare
pairs of mixed/heterogeneous developer personalities and temperaments
with pairs of the same personalities and temperaments, in terms of
pair effectiveness. Pair effectiveness is expressed in terms of pair
performance, measured by communication, velocity, productivity and
customer satisfaction, and pair collaboration-viability measured
by developers' satisfaction, knowledge acquisition and participation
(collaboration satisfaction ratio, nuisance ratio, voluntary or mandatory
preference, and driver or navigator preference). The results have
shown that there is significant difference between the two groups,
indicating better communication and collaboration-viability for the
pairs with mixed personalities/temperaments.","Investigating the impact of personality types on communication and
collaboration-viability in pair programming - an empirical study",1
227,"Empirical validation of test-driven pair programming in game development
This paper investigates the effects of some extreme programming practices
in game development by conducting a case study with 12 students who
were assigned to implement a simple game application either as pairs
or as individuals. The pairs used some XP practices, such as pair
programming, test-driven and refactoring, while the individuals applied
the traditional waterfall-like approach. The results of the case
study showed that paired students completed their tasks faster and
with higher quality than individuals. The programs written by pairs
pass more test cases than those developed by individuals. Paired
programmers also wrote cleaner code with higher cohesion by creating
more reasonable number of methods. Therefore, some XP practices,
such as pair programming, test-driven and refactoring could be used
in game development.",Empirical validation of test-driven pair programming in game development,1
228,"Pair programming in software evolution
This paper presents an experiment on pair programming in software
evolution. Six graduate students are involved in the experiment,
in which four of them form two pairs and the rest two are required
to work individually. The experiment enables a study that compares
pair programming with traditional individual programming. The result
of experiment on six incremental change tasks shows that programmer
pairs not only work more efficiently than individual programmers,
they also write higher quality and clearer code. The result also
shows the discrepancy in change propagation, when programming pairs
miss only one and the individual programmers miss four out of eighteen.
Meanwhile, there is a significant decrease in the programming pairs'
use of time for last two change requests. Based on the experiment,
it may be concluded that programming pairs are a better solution
for urgent maintenance tasks than individual programmers.",Pair programming in software evolution,0
229,"Pair Programming and Agile Software Development: Experiences in a
College Setting
While agile software development methodologies are now becoming more
commonplace in industry, they have yet to be fully embraced by academic
institutions. To better prepare university students for the marketplace,
it is important that students are familiar with these alternative
software development methods. For those unacquainted with agile methodologies,
this paper first provides a summary of agile practices and a review
of reports on teaching these practices in college classrooms. Next
it discusses a study that the authors conducted in a graduate course
entitled Software Development Process Models, in which the students
were required to use eXtreme Programming practices. The discussion
describes course assignments and the results from a survey that was
administered to assess students’ perceptions of their experiences
using pair programming and agile methods.","Pair Programming and Agile Software Development: Experiences in a
College Setting",0
230,"Modelling software development across time zones
Economic factors and the World Wide Web are turning software usage
and its development into global activities. Many benefits accrue
from global development not least from the opportunity to reduce
time-to-market through `around the clock' working. This paper identified
some of the factors and constraints that influence time-to-market
when software is developed across time zones. It describes a model
of the relationships between development time and the factors and
overheads associated with such a pattern of work. The paper also
reports on a small-scale empirical study of software development
across time zones and presents some lessons learned and conclusions
drawn from the theoretical and empirical work carried out.",Modelling software development across time zones,0
231,"An open source simulation model of software development and testing
This paper describes a new discrete event simulation model built using
a mathematical tool (Matlab) to investigate the simulation of the
programming and the testing phases of a software development project.
In order to show how the model can be used and to provide some preliminary
concrete results, we give three examples of how this model can be
utilized to examine the effect of adopting different strategies for
coding and testing a new software system. Specifically, we provide
results of simulation runs intended to simulate the effects on the
coding and testing phases of different testing strategies, the adoption
of pair programming in an otherwise-unchanged process, and the automation
of testing.",An open source simulation model of software development and testing,0
232,"Debunking the nerd stereotype with pair programming
Our studies show that using pair programming as a structure for incorporating
collaboration in the classroom helps increase and broaden participation
in computing fields and helps debunk the myth that programmers work
alone all the time. It's also a way for students to get a better
view of and feel more confident in their preparation for working
in the real world. The face of the IT workforce is changing. As the
millennial generation makes its way into the working world, the archetype
of the nerd as the introverted, obsessed computer programmer must
share equal space with the chatty, social software engineer.",Debunking the nerd stereotype with pair programming,0
233,"Examining the Compatibility of Student Pair Programmers
Pair programming has been shown to be beneficial for both students
and teaching staff in university courses. A two-phased study of 1350
students was conducted at North Carolina State University from 2002-2005
to determine if teaching staff can proactively form compatible pairs
based upon any of the following factors: personality type, learning
style, skill level, programming self esteem, work ethic, or time
management preference. We examined compatibility among freshmen,
advanced undergraduate and graduate student pair programmers. We
have found that overall 93% of students are compatible with their
partners. Students notably preferred to pair with a partner that
he or she perceived to be of similar or higher skill level to them,
which can be predicted by grouping students with similar grade point
average. Additionally, pairs comprised of a sensor and an intuitor
learning style seem to be compatible, and pairs with differing work
ethic are generally not compatible.",Examining the Compatibility of Student Pair Programmers,1
234,"An empirical study on design quality improvement from best-practice
inspection and pair programming
The quality of the software design often has a major impact on the
quality of the final product and the effort for development and evolution.
A number of quality assurance (QA) approaches for inspection of early-life-cycle
documents have been empirically evaluated. An implicit assumption
of these studies was: an investment into early defect detection and
removal saves higher rework cost. The concept of pair programming
combines software construction with implicit QA in the development
team. For planning QA activities, an important research question
is how effective inspectors can be expected to be at detecting defects
in software (design and code) documents compared to programmers who
find defects as by-product of their usual construction activities.
In this paper we present an initial empirical study that compares
the defect detection effectiveness of a best-practice inspection
technique with defect detection as by-product of constructive software
evolution tasks during pair programming. Surprisingly, in the study
context pair programmers were more effective to find defects in design
documents than inspectors. However, when building a larger team for
defect detection, a mix of inspection and pair programming can be
expected to work better than any single technique.","An empirical study on design quality improvement from best-practice
inspection and pair programming",1
235,"Cognitive aspects of software engineering processes
Software engineering activities are to process a large amount of knowledge
and therefore, the cognitive process is mainly involved. Studying
the cognitive process involved in software engineering can greatly
help us to understand the whole process and to improve software engineering
research. In order to study the cognitive process, we developed an
empirical method that includes dialog-based protocol and self-directed
learning theory. The dialog-based protocol is based on the analysis
of the dialog that occurs between programmers in pair programming.
It is an alternative to the common think-aloud protocol and it may
minimize the Hawthorne and placebo effects. The self-directed learning
theory is based on the constructivist learning theory and the Bloom
taxonomy. It captures the specifics of the programmer's cognitive
activities and provides an encoding scheme used in analyzing the
empirical data. We conducted a case study of expert and intermediate
programmers during incremental software development. Compared to
intermediate programmers, experts discussed more domain concepts
at a greater length before starting to write code. Experts mostly
concentrated on one concept at one time, while intermediate programmers
often discussed several concepts simultaneously. Experts were willing
to reconsider and correct obsolete design decisions, while intermediate
programmers retained all design decisions. Experts had more absorption
activities at higher Bloom levels such as analysis and synthesis,
while intermediate programmers had more absorption activities at
lower Bloom levels such as comprehension and application. Experts
spent more time analyzing the knowledge and generating test cases,
while intermediate programmers spent more time learning the knowledge.
We also conducted a case study on program debugging, and found that
programmers apply the cognitive activities at all six Bloom levels
and move from lower one to upper one in order to make update. Program
debugging is a more complex activity than incremental software development.
A case study on pair programming in software evolution class projects
was also performed. The results of the case study showed that paired
students completed their change request tasks faster and with higher
quality than individuals. They also wrote less lines of code and
used more meaningful variable names.",Cognitive aspects of software engineering processes,0
236,"Implementing Virtual Pair Programming in E-Learning Environment
Programming subjects are one of the core and important subjects that
should be taken by students majoring in Information System or computing.
The problem of teaching and learning of programming has been widely
reported in literatures. Many attempts have been made to solve this
problems and this had led to many new approaches in teaching and
learning of programming. One of the approach that has been proposed
is the use of pair-programming, which is one of the practice of eXtreme
Programming (XP). The advent of e-learning has given birth of Virtual
Pair Programming (VPP). This paper describes how asynchronous mode
of collaboration using VPP could be implemented for e-learning learners
to learn programming.",Implementing Virtual Pair Programming in E-Learning Environment,0
237,"Evaluating pair programming with respect to system complexity and
programmer expertise
A total of 295 junior, intermediate, and senior professional Java
consultants (99 individuals and 98 pairs) from 29 international consultancy
companies in Norway, Sweden, and the UK were hired for one day to
participate in a controlled experiment on pair programming. The subjects
used professional Java tools to perform several change tasks on two
alternative Java systems with different degrees of complexity. The
results of this experiment do not support the hypotheses that pair
programming in general reduces the time required to solve the tasks
correctly or increases the proportion of correct solutions. On the
other hand, there is a significant 84 percent increase in effort
to perform the tasks correctly. However, on the more complex system,
the pair programmers had a 48 percent increase in the proportion
of correct solutions but no significant differences in the time taken
to solve the tasks correctly. For the simpler system, there was a
20 percent decrease in time taken but no significant differences
in correctness. However, the moderating effect of system complexity
depends on the programmer expertise of the subjects. The observed
benefits of pair programming in terms of correctness on the complex
system apply mainly to juniors, whereas the reductions in duration
to perform the tasks correctly on the simple system apply mainly
to intermediates and seniors. It is possible that the benefits of
pair programming will exceed the results obtained in this experiment
for larger, more complex tasks and if the pair programmers have a
chance to work together over a longer period of time.","Evaluating pair programming with respect to system complexity and
programmer expertise",0
238,"Collaborative programming projects in an advanced CS course
There is ongoing discussion regarding the benefits of collaborative
programming in software development. This paper presents the results
of a collaborative programming research conducted at the Open University
of Israel which is a distance learning institution. The research
was conducted during the academic year of 2005 in the course ""Advanced
Programming in Java Workshop"", given in the Computer Science Department.
The workshop is based primarily on J2EE technologies and requires
the students to hand in a final project. We investigated the collaborative
programming work in the workshop. Our results support the use of
collaborative programming as an effective programming technique.",Collaborative programming projects in an advanced CS course,0
239,"Pair Programming in Software Development Teams An Empirical Study
of its Benefits
We present the results of an extensive and substantial case study
on pair programming, which was carried out in courses for software
development at the University of Dortmund, Germany. 13 software development
teams with about 100 students took part in the experiment. The groups
were divided into two sets with different working conditions. In
one set, the group members worked on their projects in pairs. Even
though the paired teams could only use half of the workstations the
teams of individual workers could use, the paired teams produced
nearly as much code as the teams of individual workers at the same
time. In addition, the code produced by the paired teams was easier
to read and to understand. This facilitates finding errors and maintenance.","Pair Programming in Software Development Teams An Empirical Study
of its Benefits",1
240,"Pair programming and the mysterious role of the navigator
Computer programming is generally understood to be highly challenging
and since its inception a wide range of approaches, tools and methodologies
have been developed to assist in managing its complexity. Relatively
recently the potential benefits of collaborative software development
have been formalised in the practice of pair programming. Here we
attempt to `unpick' the pair programming process through the analysis
of verbalisations from a number of commercial studies. We focus particularly
on the roles of the two programmers and what their key characteristics
and behaviours might be. In particular, we dispute two existing claims:
(i) that the programmer who is not currently typing in code (""the
navigator"") is constantly reviewing what is typed and highlighting
any errors (i.e. acting as a reviewer) and (ii) that the navigator
focuses on a different level of abstraction as a way of ensuring
coverage at all necessary levels (i.e. acting as a foreman). We provide
an alternative model for these roles (""the tag team"") in which the
driver and navigator play much more equal roles. We also suggest
that a key factor in the success of pair programming may be the associated
increase in talk at an intermediate level of abstraction.",Pair programming and the mysterious role of the navigator,0
241,"Evaluating performances of pair designing in industry
Pair programming has attracted an increasing interest from practitioners
and researchers: there is initial empirical evidence that it has
positive effects on quality and overall delivery time, as demonstrated
by several controlled experiments. The practice does not only regard
coding, since it can be applied to any other phase of the software
process: analysis, design, and testing. Because of the asymmetry
between design and coding, applying pair programming to the design
phase might not produce the same benefits as those it produces in
the development phase. In this paper, we report the findings of a
controlled experiment on pair programming, applied to the design
phase and performed in a software company. The results of the experiment
suggest that pair programming slows down the task, yet improves quality.
Furthermore we compare our results with those of a previous exploratory
experiment involving students, and we demonstrate how the outcomes
exhibit very similar trends.",Evaluating performances of pair designing in industry,0
242,"Evaluating performances of pair designing in industry
Pair programming has attracted an increasing interest from practitioners
and researchers: there is initial empirical evidence that it has
positive effects on quality and overall delivery time, as demonstrated
by several controlled experiments. The practice does not only regard
coding, since it can be applied to any other phase of the software
process: analysis, design, and testing. Because of the asymmetry
between design and coding, applying pair programming to the design
phase might not produce the same benefits as those it produces in
the development phase. In this paper, we report the findings of a
controlled experiment on pair programming, applied to the design
phase and performed in a software company. The results of the experiment
suggest that pair programming slows down the task, yet improves quality.
Furthermore we compare our results with those of a previous exploratory
experiment involving students, and we demonstrate how the outcomes
exhibit very similar trends.",Evaluating performances of pair designing in industry,0
243,"Increased Retention of Early Computer Science and Software Engineering
Students Using Pair Programming
An important problem faced by many Computer Science and Software Engineering
programs is declining enrollment. In an effort to reverse that trend
at Mississippi State University, we have instituted pair programming
for the laboratory exercises in the introductory programming course.
This paper describes a study performed to analyze whether using pair
programming would increase retention. An important goal of this study
was not only to measure increased retention, but to provide insight
into why retention increased or decreased. The results of the study
showed that retention significantly increased for those students
already majoring in Computer Science, Software Engineering, or Computer
Engineering. In addition, survey results indicated that the students
viewed many aspects of pair programming to be very beneficial to
their learning experience.","Increased Retention of Early Computer Science and Software Engineering
Students Using Pair Programming",1
244,"The Social Dynamics of Pair Programming
This paper presents data from a four month ethnographic study of professional
pair programmers from two software development teams. Contrary to
the current conception of pair programmers, the pairs in this study
did not hew to the separate roles of ""driver"" and ""navigator"". Instead,
the observed programmers moved together through different phases
of the task, considering and discussing issues at the same strategic
""range"" or level of abstraction and in largely the same role. This
form of interaction was reinforced by frequent switches in keyboard
control during pairing and the use of dual keyboards. The distribution
of expertise among the members of a pair had a strong influence on
the tenor of pair programming interaction. Keyboard control had a
consistent secondary effect on decision-making within the pair. These
findings have implications for software development managers and
practitioners as well as for the design of software development tools.",The Social Dynamics of Pair Programming,0
245,"A Non-invasive Method for the Conformance Assessment of Pair Programming
Practices Based on Hierarchical Hidden Markov Models
We specify a non-invasive method allowing to estimate the time each
developer of a pair spends over the development activity, during
Pair Programming. The method works by performing first a behavioural
fingerprinting of each developer – based on low level event logs
– which then is used to operate a segmentation over the log sequence
produced by the pair: in a timelined log event sequence this is equivalent
to estimating the times of the switching between developers. We model
the individual developer’s behaviour by means of a Markov Chain –
inferred from the logs – and model the developers’ role-switching
process by a further, higher level, Markov Chain. The overall model
consisting in the two nested Markov Chains belongs to the class of
Hierarchical Hidden Markov Models. The method could be used not only
to assess the degree of conformance with respect to predefined Pair
Programming switch-times policies, but also to capture the characteristics
of a given programmers pair’s switching process, namely in the context
of Pair Programming effectiveness studies.","A Non-invasive Method for the Conformance Assessment of Pair Programming
Practices Based on Hierarchical Hidden Markov Models",0
246,"Controlled experimentation on adaptations of pair programming
The use of agile methods is growing in industrial practice due to
the documented benefits of increased software quality, shared programmer
expertise, and user satisfaction. These methods include pair programming
(two programmers working side-by-side producing the code) and test-driven
approaches (test cases written first to prepare for coding). In practice,
software development organizations adapt agile methods to their environment.
The purpose of this research is to understand better the impacts
of adapting these methods. We perform a set of controlled experiments
to investigate how adaptations, or variations, to the pair programming
method impact programming performance and user satisfaction. We find
that method variations do influence programming results. In particular,
better performance and satisfaction outcomes are achieved when the
pair programming is performed in face-to-face versus virtual settings,
in combination with the test-driven approach, and with more experienced
programmers. We also find that limiting the extent of collaboration
can be effective, especially when programmers are more experienced.
These experimental results provide a rigorous foundation for deciding
how to adapt pair programming methods into specific project contexts.",Controlled experimentation on adaptations of pair programming,0
247,"Controlled experimentation on adaptations of pair programming
The use of agile methods is growing in industrial practice due to
the documented benefits of increased software quality, shared programmer
expertise, and user satisfaction. These methods include pair programming
(two programmers working side-by-side producing the code) and test-driven
approaches (test cases written first to prepare for coding). In practice,
software development organizations adapt agile methods to their environment.
The purpose of this research is to understand better the impacts
of adapting these methods. We perform a set of controlled experiments
to investigate how adaptations, or variations, to the pair programming
method impact programming performance and user satisfaction. We find
that method variations do influence programming results. In particular,
better performance and satisfaction outcomes are achieved when the
pair programming is performed in face-to-face versus virtual settings,
in combination with the test-driven approach, and with more experienced
programmers. We also find that limiting the extent of collaboration
can be effective, especially when programmers are more experienced.
These experimental results provide a rigorous foundation for deciding
how to adapt pair programming methods into specific project contexts.",Controlled experimentation on adaptations of pair programming,1
248,"Managing programmed instruction and collaborative peer tutoring in
the classroom: Applications in teaching Java(TM)
To fulfill part of the course requirements, 34 undergraduate students
in two courses completed an online programmed instruction tutor as
the first technical training exercise in a Java(TM) programming course
designed for information systems majors. The tutor taught a simple
JApplet program to display a text string within a browser window
on the Web. Students in the first course next participated in a collaborative
peer tutoring session, based on the JApplet program, followed by
a lecture on the program and by successfully running the program
on the Web. For the second course, the peer tutoring session was
scheduled after the lecture and after successfully running the program.
Students in both courses completed tests of far transfer (""meaningful
learning"") and software self-efficacy before using the tutor and
on several subsequent occasions following that initial learning.
Students in the second course also completed a 4-item scale to assess
the development of classification and functionality knowledge regarding
elements of the program. Students in both courses showed progressive
improvement in all performance measures across the several assessment
occasions. Students' positive ratings of the effectiveness of both
the tutor and the collaborative peer tutoring supported the value
of these learning experiences in a technical knowledge domain. The
results of this study, based on student performance observed within
the context of the classroom, show the importance of providing a
range of synergistic learning experiences that culminate in a level
of skill and confidence that prepares and motivates all students
for advanced instruction in Java. They also show how to manage the
instructional techniques in the classroom to accomplish that educational
outcome.","Managing programmed instruction and collaborative peer tutoring in
the classroom: Applications in teaching Java(TM)",0
249,"Reflections on 10 years of sponsored senior design projects: Students
win-clients win!
Undergraduate computer science degree programs often provide an opportunity
for students to experience real software projects as a part of their
programs of study. These experiences frequently reside in a course
in which students form software development teams, are assigned to
a project offered by a corporate sponsor and devote one or two semesters
to the task of making progress on the project. In an ideal model,
faculty mentor student teams who, in turn, behave as subcontractors
or consultants to the sponsor. Students work for a grade, not directly
for the sponsor as a true subcontractor would. In the ideal model,
students demonstrate what they have learned about software engineering
process, as well as their ability to implement programmed solutions.
Student teams provide progress reports, both oral and written, and
directly experience many of the challenges and successes of true
software engineering professionals. This paper reports on one such
program after 10 years of operation. The technologies and software
development processes of student projects are summarized and presented
as an informal survey. Student response is discussed in terms of
software systems they produced and how they went about producing
them. The maturation of these students as software engineering professionals
is also discussed.","Reflections on 10 years of sponsored senior design projects: Students
win-clients win!",0
250,"Pair programming unearthed
Extreme Programming (XP) is an emerging development methodology. To
get a better understanding of XP, the practices which constitute
this process need to be critically analyzed. In particular, the practice
of pair programming is analyzed as it is both an interesting practice
and one that provides a large area of research. The goal of this
thesis, therefore, is to analyze pair programming in an effort to
determine how this practice relates to solo (traditional) programming,
the personality characteristics of the developers and the XP practice
of refactoring. By undertaking a thorough examination of pair programming,
a deeper understanding of this important XP practice can be gained
and a deeper understanding of XP can also be gained. To accomplish
this goal, two experiments were designed and implemented using fourth
year computer science students at the University of Manitoba. The
first experiment compared solo programming with pair programming
while using personality characteristics, as determined by Eysenck
Personality Questionnaire (EPQ-R), as factors. The second experiment
compared solo programming and pair programming in terms of what kind
of refactorings the subjects carried out while working individually
as opposed to in pairs.re (EPQ-R), as factors. The second experiment
compared solo programming and pair programming in terms of what kind
of refactorings the subjects carried out while working individually
as opposed to in pairs. These experiments were designed in an attempt
to confirm or deny five hypotheses. These hypotheses are as follows:
(1) H1: (H1null) Pair programmers are not more efficient at software
development than solo programmers. (H1a) Pair programmers are more
efficient at software development than solo programmers. (2) H2:
(H2null) Personality characteristics play no role in how efficiently
an individual develops code when working in a pair programming situation.
(H2a) Personality characteristics do play a role in how efficiently
an individual develops code when working in a pair programming situation.
(3) H3: (H3null) The individual efficiency of each partner in a pairing
has no effect on how well the two individuals pair program. (H3a)
Pair programming efficiency can be seen as a function of the solo
programming efficiency of each of the individuals in the pairing.
(4) H4: (H4null) Individuals and pairs undertake refactorings at
the same difficulty level. (H4a) Pair programmers undertake refactorings
at higher difficulty levels than individuals. (5) H5: (H5null) Pair
programming satisfaction is unrelated to the personality characteristics
and software development skill levels of the developers. (H5a) Pair
programming satisfaction is linked to the personality characteristics
of developers and their software development skill level. The findings
were such that the null hypothesis was demonstrated for H1 and H2,
although some interesting statistics were still recorded. In particular,
it is thought that with a larger sample size, the alternate H2 could
be shown to be true. H1 yielded data which could suggest that pairs
develop higher quality code while individuals develop code more quickly.
In both cases, however, no statistically significant correlations
were found. For H3 and H5, the alternate hypotheses were adopted.
In the case of H3, the higher the individual ability of the subjects,
the higher the pair programming efficiency. For H5, it was clear
that the more extroverted an individual tends to be, the more satisfied
that individual tends to be with the pair programming experience.
The data for H3 was a little harder to analyze. While there was no
statistical difference in the difficulty levels of refactorings individuals
chose as opposed to pairs, there was a negative correlation in that
a subject who undertook difficult refactorings individually would
undertake less difficult refactorings when paired and vice versa.
In general, I believe this thesis was successful in broadening and
deepening our understanding of the pair programming practice as the
experiments yielded a l rge amount of interesting data in how the
practice of pair programming relates to solo programming, personality
characteristics, and refactoring.",Pair programming unearthed,1
